Frame,Eye State,Pupil Position,Driving Status,Head Rotation,Head Front Tilt,Head Side Tilt
8057,Open,Right,Focus,Center,Front Tilt,Straight
8058,Open,Right,Focus,Center,Front Tilt,Straight
8059,Open,Right,Focus,Center,Front Tilt,Straight
8060,Open,Right,Focus,Center,Front Tilt,Straight
8061,Open,Right,Focus,Center,Front Tilt,Straight
8062,Open,Right,Focus,Center,Front Tilt,Straight
8063,Open,Right,Focus,Center,Front Tilt,Straight
8064,Open,Right,Focus,Center,Front Tilt,Straight
8065,Open,Right,Focus,Center,Front Tilt,Straight
8066,Open,Right,Focus,Center,Front Tilt,Straight
8067,Open,Right,Focus,Center,Front Tilt,Straight
8068,Open,Right,Focus,Center,Front Tilt,Straight
8069,Open,Right,Focus,Center,Front Tilt,Straight
8070,Open,Right,Focus,Center,Front Tilt,Straight
8071,Open,Right,Focus,Center,Front Tilt,Straight
8072,Open,Right,Focus,Center,Front Tilt,Straight
8073,Open,Right,Focus,Center,Front Tilt,Straight
8074,Open,Right,Focus,Center,Front Tilt,Straight
8075,Open,Right,Focus,Center,Front Tilt,Straight
8076,Open,Right,Focus,Center,Front Tilt,Straight
8077,Open,Right,Focus,Center,Front Tilt,Straight
8078,Open,Right,Focus,Center,Front Tilt,Straight
8079,Open,Right,Focus,Center,Front Tilt,Straight
8080,Open,Right,Focus,Center,Front Tilt,Straight
8081,Open,Right,Focus,Center,Front Tilt,Straight
8082,Open,Right,Focus,Center,Front Tilt,Straight
8083,Open,Right,Focus,Center,Front Tilt,Straight
8084,Open,Right,Focus,Center,Front Tilt,Straight
8085,Open,Right,Focus,Center,Front Tilt,Straight
8086,Open,Right,Focus,Center,Front Tilt,Straight
8087,Open,Right,Focus,Center,Front Tilt,Straight
8088,Open,Right,Focus,Center,Front Tilt,Straight
8089,Open,Right,Focus,Center,Front Tilt,Straight
8090,Open,Right,Focus,Center,Front Tilt,Straight
8091,Open,Right,Focus,Center,Front Tilt,Straight
8092,Open,Right,Focus,Center,Front Tilt,Straight
8093,Open,Right,Focus,Center,Front Tilt,Straight
8094,Open,Right,Focus,Center,Front Tilt,Straight
8095,Open,Right,Focus,Center,Front Tilt,Straight
8096,Open,Right,Focus,Center,Front Tilt,Straight
8097,Open,Right,Focus,Center,Front Tilt,Straight
8098,Open,Right,Focus,Center,Front Tilt,Straight
8099,Open,Right,Focus,Center,Front Tilt,Straight
8100,Open,Right,Focus,Center,Front Tilt,Straight
8101,Open,Right,Focus,Center,Front Tilt,Straight
8102,Open,Right,Focus,Center,Front Tilt,Straight
8103,Open,Right,Focus,Center,Front Tilt,Straight
8104,Open,Right,Focus,Center,Front Tilt,Straight
8105,Open,Right,Focus,Center,Front Tilt,Straight
8106,Open,Right,Focus,Center,Front Tilt,Straight
8107,Open,Right,Focus,Center,Front Tilt,Straight
8108,Open,Right,Focus,Center,Front Tilt,Straight
8109,Open,Right,Focus,Center,Front Tilt,Straight
8110,Open,Right,Focus,Center,Front Tilt,Straight
8111,Open,Right,Focus,Center,Front Tilt,Straight
8112,Open,Right,Focus,Center,Front Tilt,Straight
8113,Open,Right,Focus,Center,Front Tilt,Straight
8114,Open,Right,Focus,Center,Front Tilt,Straight
8115,Open,Right,Focus,Center,Front Tilt,Straight
8116,Open,Right,Focus,Center,Front Tilt,Straight
8117,Open,Right,Focus,Center,Front Tilt,Straight
8118,Open,Right,Focus,Center,Front Tilt,Straight
8119,Open,Right,Focus,Center,Front Tilt,Straight
8120,Open,Right,Focus,Center,Front Tilt,Straight
8121,Open,Right,Focus,Center,Front Tilt,Straight
8122,Open,Right,Focus,Center,Front Tilt,Straight
8123,Open,Right,Focus,Center,Front Tilt,Straight
8124,Open,Right,Focus,Center,Front Tilt,Straight
8125,Open,Right,Focus,Center,Front Tilt,Straight
8126,Open,Right,Focus,Center,Front Tilt,Straight
8127,Open,Right,Focus,Center,Front Tilt,Straight
8128,Open,Right,Focus,Center,Front Tilt,Straight
8129,Open,Right,Focus,Center,Front Tilt,Straight
8130,Open,Right,Focus,Center,Front Tilt,Straight
8131,Open,Right,Focus,Center,Front Tilt,Straight
8132,Open,Right,Focus,Center,Front Tilt,Straight
8133,Open,Right,Focus,Center,Front Tilt,Straight
8134,Open,Right,Focus,Center,Front Tilt,Straight
8135,Open,Right,Focus,Center,Front Tilt,Straight
8136,Open,Right,Focus,Center,Front Tilt,Straight
8137,Open,Right,Focus,Center,Front Tilt,Straight
8138,Open,Right,Focus,Center,Front Tilt,Straight
8139,Open,Right,Focus,Center,Front Tilt,Straight
8140,Open,Right,Focus,Center,Front Tilt,Straight
8141,Open,Right,Focus,Center,Front Tilt,Straight
8142,Open,Right,Focus,Center,Front Tilt,Straight
8143,Open,Right,Focus,Center,Front Tilt,Straight
8144,Open,Right,Focus,Center,Front Tilt,Straight
8145,Open,Right,Focus,Center,Front Tilt,Straight
8146,Open,Right,Focus,Center,Front Tilt,Straight
8147,Open,Right,Focus,Center,Front Tilt,Straight
8148,Open,Right,Focus,Center,Front Tilt,Straight
8149,Open,Right,Focus,Center,Front Tilt,Straight
8150,Open,Right,Focus,Center,Front Tilt,Straight
8151,Open,Right,Focus,Center,Front Tilt,Straight
8152,Open,Right,Focus,Center,Front Tilt,Straight
8153,Open,Right,Focus,Center,Front Tilt,Straight
8154,Open,Right,Focus,Center,Front Tilt,Straight
8155,Open,Right,Focus,Center,Front Tilt,Straight
8156,Open,Right,Focus,Center,Front Tilt,Straight
8157,Open,Right,Focus,Center,Front Tilt,Straight
8158,Open,Right,Focus,Center,Front Tilt,Straight
8159,Open,Right,Focus,Center,Front Tilt,Straight
8160,Open,Right,Focus,Center,Front Tilt,Straight
8161,Open,Right,Focus,Center,Front Tilt,Straight
8162,Open,Right,Focus,Center,Front Tilt,Straight
8163,Open,Right,Focus,Center,Front Tilt,Straight
8164,Open,Right,Focus,Center,Front Tilt,Straight
8165,Open,Right,Focus,Center,Front Tilt,Straight
8166,Open,Right,Focus,Center,Front Tilt,Straight
8167,Open,Right,Focus,Center,Front Tilt,Straight
8168,Open,Right,Focus,Center,Front Tilt,Straight
8169,Open,Right,Focus,Center,Front Tilt,Straight
8170,Open,Right,Focus,Center,Front Tilt,Straight
8171,Open,Right,Focus,Center,Front Tilt,Straight
8172,Open,Right,Focus,Center,Front Tilt,Straight
8173,Open,Right,Focus,Center,Front Tilt,Straight
8174,Open,Right,Focus,Center,Front Tilt,Straight
8175,Open,Right,Focus,Center,Front Tilt,Straight
8176,Open,Right,Focus,Center,Front Tilt,Straight
8177,Closed,Right,Distracted,Center,Front Tilt,Straight
8178,Closed,Center,Distracted,Center,Front Tilt,Straight
8179,Closed,Right,Distracted,Center,Front Tilt,Straight
8180,Closed,Right,Distracted,Center,Front Tilt,Straight
8181,Open,Right,Focus,Center,Front Tilt,Straight
8182,Open,Right,Focus,Center,Front Tilt,Straight
8183,Open,Right,Focus,Center,Front Tilt,Straight
8184,Open,Right,Focus,Center,Front Tilt,Straight
8185,Open,Right,Focus,Center,Front Tilt,Straight
